#Symbol;System Date;Change;IsinCode;Country;Mnemo;Name;MIC;Divisor;t-1 IV;t0 IV;t0 IV unround;Mkt Cap;Nr of components;Curr;FX;ISIN Underlying Price Index;ISIN Gross Return version;ISIN Net Return version;Effect Gross Total Return;Effect Net Total Return ;Stocks Effect Index;Dividend Currency Type;Calculation Type;Index Type;Return Method;Return Value;Number Of Days;Yearly Days
NL0012730469;18-07-2025;;NL0012730469;NL;EFMEN;EN Founding Members Europe 50 EW NR;XAMS;;2764.040000;2763.420000;2763.4237866200000000;;;;;NL0012730451;;;;0.00000000000000000;;ECB;TR1;Indices
NL0012730451;18-07-2025;;NL0012730451;NL;EFMEP;EN Founding Members Europe 50 EW;XAMS;1008146.313674530000000;1802.320000;1801.920000;1801.9153527000000000;1816594320.3790000000000;50;EUR;1;;NL0012730477;NL0012730469;;;;ECB;EU Price;Indices
NL0012658785;18-07-2025;;NL0012658785;NL;EFGG;Euronext France Germany Leaders 50 GR;XAMS;;3665.380000;3657.220000;3657.2215483100000000;;;;;NL0012658769;;;0.000000000000000000;;;ECB;TR1;Indices
NL0012658777;18-07-2025;;NL0012658777;NL;EFGN;Euronext France Germany Leaders 50 NR;XAMS;;3126.650000;3119.700000;3119.6950782600000000;;;;;NL0012658769;;;;0.00000000000000000;;ECB;TR1;Indices
NL0012658769;18-07-2025;;NL0012658769;NL;EFGP;Euronext France Germany Leaders 50;XAMS;1627962423.214220000000000;1902.760000;1898.520000;1898.5220336300000000;3090722530391.2100000000000;50;EUR;1;;NL0012658785;NL0012658777;;;;ECB;EU Price;Indices
NL0012483945;18-07-2025;;NL0012483945;NL;COR3D;Euronext Core Europe 30 EW D 5% GR;XAMS;;1586.940000;1583.310000;1583.3104740900000000;;;;;NL0012483937;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365
NL0012483937;18-07-2025;;NL0012483937;NL;COR3G;Euronext Core Europe 30 EW GR;XAMS;;4219.780000;4210.700000;4210.7038699600000000;;;;;NL0012483903;;;0.000000000000000000;;;ECB;TR1;Indices
NL0012483929;18-07-2025;;NL0012483929;NL;COR30;Euronext Core Europe 30 EW D 5% NR;XAMS;;1338.740000;1335.680000;1335.6820724000000000;;;;;NL0012483911;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365
NL0012483911;18-07-2025;;NL0012483911;NL;COR3N;Euronext Core Europe 30 EW NR;XAMS;;3559.930000;3552.280000;3552.2754759800000000;;;;;NL0012483903;;;;0.00000000000000000;;ECB;TR1;Indices
NL0012483903;18-07-2025;;NL0012483903;NL;COR3P;Euronext Core Europe 30 EW;XAMS;1017677.985428130000000;2180.310000;2175.620000;2175.6193216000000000;2214079888.2600000000000;30;EUR;1;;NL0012483937;NL0012483911;;;;ECB;EU Price;Indices
NL0012481774;18-07-2025;;NL0012481774;NL;ESG5D;Euronext Euro 50 ESG EW Decrement 50 P;XAMS;;1511.560000;1512.010000;1512.0109958500000000;;;;;NL0012481766;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365
NL0012481766;18-07-2025;;NL0012481766;NL;ESG5G;Euronext Euro 50 ESG EW GR;XAMS;;2142.810000;2143.640000;2143.6403971500000000;;;;;NL0012481741;;;0.000000000000000000;;;ECB;TR1;Indices
NL0012481758;18-07-2025;;NL0012481758;NL;ESG5N;Euronext Euro 50 ESG EW NR;XAMS;;2005.710000;2006.490000;2006.4858378900000000;;;;;NL0012481741;;;;0.00000000000000000;;ECB;TR1;Indices
NL0012481741;18-07-2025;;NL0012481741;NL;ESG50;Euronext Euro 50 ESG EW;XAMS;1182078.638394460000000;1636.620000;1637.260000;1637.2563414900000000;1935365746.8570000000000;50;EUR;1;;NL0012481766;NL0012481758;;;;ECB;EU Price;Indices
NL0012375356;18-07-2025;;NL0012375356;NL;COREU;Euronext Core Europe 100 EW D 5% NR;XAMS;;1276.570000;1277.860000;1277.8572113700000000;;;;;NL0012375349;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365
NL0012375349;18-07-2025;;NL0012375349;NL;COREN;Euronext Core Europe 100 EW NR;XAMS;;3394.680000;3398.570000;3398.5733168400000000;;;;;NL0012254635;;;;0.00000000000000000;;ECB;TR1;Indices
NL0012365068;18-07-2025;;NL0012365068;NL;EFGED;EN France Germany Leaders 50 EW D 5%;XAMS;;1324.660000;1323.500000;1323.5041367200000000;;;;;NL0012365043;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365
NL0012365050;18-07-2025;;NL0012365050;NL;EFGEG;EN France Germany Leaders 50 EW GR;XAMS;;4087.770000;4084.780000;4084.7812469200000000;;;;;NL0012365035;;;0.000000000000000000;;;ECB;TR1;Indices
NL0012365043;18-07-2025;;NL0012365043;NL;EFGEN;EN France Germany Leaders 50 EW NR;XAMS;;3522.500000;3519.920000;3519.9216245800000000;;;;;NL0012365035;;;;0.00000000000000000;;ECB;TR1;Indices
NL0012365035;18-07-2025;;NL0012365035;NL;EFGEW;EN France Germany Leaders 50 EW;XAMS;992181.002889620000000;2223.310000;2221.680000;2221.6797834900000000;2204308475.6850000000000;50;EUR;1;;NL0012365050;NL0012365043;;;;ECB;EU Price;Indices
NL0012328843;18-07-2025;;NL0012328843;NL;ECO50;EN Climate Objective 50 EW Decrement 5%;XAMS;;1599.250000;1604.690000;1604.6883173600000000;;;;;NL0012328827;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365
NL0012328835;18-07-2025;;NL0012328835;NL;ECOEG;Euronext Climate Objective 50 EW GR;XAMS;;3683.970000;3697.000000;3697.0021666800000000;;;;;NL0012328819;;;0.000000000000000000;;;ECB;TR1;Indices
NL0012328827;18-07-2025;;NL0012328827;NL;ECOEN;Euronext Climate Objective 50 EW NR;XAMS;;3330.250000;3342.030000;3342.0278434900000000;;;;;NL0012328819;;;;0.00000000000000000;;ECB;TR1;Indices
NL0012328819;18-07-2025;;NL0012328819;NL;ECOEW;Euronext Climate Objective 50 EW;XAMS;869628.501291910000000;2387.890000;2396.340000;2396.3359647800000000;2083922053.6402200000000;50;EUR;1;;NL0012328835;NL0012328827;;;;ECB;EU Price;Indices
NL0012294268;18-07-2025;;NL0012294268;NL;EBLRD;Euronext BeNeLux Low Risk 20 D 4.5%;XAMS;;1726.040000;1728.490000;1728.4857768100000000;;;;;NL0012294243;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.045;1;365
NL0012294250;18-07-2025;;NL0012294250;NL;EBLRG;Euronext BeNeLux Low Risk 20 GR;XAMS;;5014.340000;5022.060000;5022.0614282600000000;;;;;NL0012294235;;;0.000000000000000000;;;ECB;TR1;Indices
NL0012294243;18-07-2025;;NL0012294243;NL;EBLRN;Euronext BeNeLux Low Risk 20 NR;XAMS;;4352.710000;4359.410000;4359.4109739800000000;;;;;NL0012294235;;;;0.00000000000000000;;ECB;TR1;Indices
NL0012294235;18-07-2025;;NL0012294235;NL;EBLRE;Euronext BeNeLux Low Risk 20;XAMS;425145.098690336000000;2509.400000;2513.270000;2513.2668740800000000;1068503093.2160000000000;20;EUR;1;;NL0012294250;NL0012294243;;;;ECB;EU Price;Indices
NL0012254650;18-07-2025;;NL0012254650;NL;EC1ED;Euronext Core Europe 100 EW D 5% GR;XAMS;;1472.770000;1474.250000;1474.2529231200000000;;;;;NL0012254643;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365
NL0012254643;18-07-2025;;NL0012254643;NL;EC1EG;Euronext Core Europe 100 EW GR;XAMS;;3910.720000;3915.210000;3915.2053442000000000;;;;;NL0012254635;;;0.000000000000000000;;;ECB;TR1;Indices
NL0012254635;18-07-2025;;NL0012254635;NL;EC1EW;Euronext Core Europe 100 EW;XAMS;995544.154985749000000;2253.020000;2255.610000;2255.6076067000000000;2245556968.7920000000000;100;EUR;1;;NL0012254643;NL0012375349;;;;ECB;EU Price;Indices
NL0011923081;18-07-2025;;NL0011923081;NL;COP5E;EN Climate Orientation Priority 50 EW ER;XAMS;;1784.080000;1785.080000;1785.0759890100000000;;;;;NL0011923065;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365
NL0011923073;18-07-2025;;NL0011923073;NL;ECOPG;EN Climate Orientation Priority 50 EW GR;XAMS;;4148.280000;4151.160000;4151.1565879700000000;;;;;NL0011923057;;;0.000000000000000000;;;ECB;TR1;Indices
NL0011923065;18-07-2025;;NL0011923065;NL;ECOPN;EN Climate Orientation Priority 50 EW NR;XAMS;;3714.680000;3717.260000;3717.2588491000000000;;;;;NL0011923057;;;;0.00000000000000000;;ECB;TR1;Indices
NL0011923057;18-07-2025;;NL0011923057;NL;ECOP;EN Climate Orientation Priority 50 EW;XAMS;982398.434385250000000;2484.750000;2486.470000;2486.4727475600000000;2442706934.3453200000000;50;EUR;1;;NL0011923073;NL0011923065;;;;ECB;EU Price;Indices
NL0011923040;18-07-2025;;NL0011923040;NL;ENCEG;Euronext Climate Europe GR;XAMS;;3295.520000;3291.060000;3291.0631483400000000;;;;;NL0011923024;;;0.000000000000000000;;;ECB;TR1;Indices
NL0011923032;18-07-2025;;NL0011923032;NL;ENCEN;Euronext Climate Europe NR;XAMS;;2989.530000;2985.490000;2985.4878373900000000;;;;;NL0011923024;;;;0.00000000000000000;;ECB;TR1;Indices
NL0011923024;18-07-2025;;NL0011923024;NL;ENCLE;Euronext Climate Europe;XAMS;2669500301.874480000000000;2029.560000;2026.820000;2026.8167178700000000;5410587840195.9100000000000;200;EUR;1;;NL0011923040;NL0011923032;;;;ECB;EU Price;Indices
NL0011821269;18-07-2025;;NL0011821269;NL;CAIND;Euronext CA Index;XAMS;100.000000000000000;0.010000;0.010000;0.0100000000000000;1.0000000000000;1;EUR;1;;;;;;;ECB;EU Price;Indices
NL0011376140;18-07-2025;;NL0011376140;NL;BNEWE;Euronext BeNe 40 EW Excess Return;XAMS;;1887.560000;1889.970000;1889.9723881000000000;;;;;NL0011376124;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.045;1;365
NL0011376132;18-07-2025;;NL0011376132;NL;BNEWG;Euronext BeNe 40 Equal Weight GR;XAMS;;5739.390000;5747.420000;5747.4194032800000000;;;;;NL0011376116;;;0.000000000000000000;;;ECB;TR1;Indices
NL0011376124;18-07-2025;;NL0011376124;NL;BNEWN;Euronext BeNe 40 Equal Weight NR;XAMS;;4978.890000;4985.850000;4985.8496661900000000;;;;;NL0011376116;;;;0.00000000000000000;;ECB;TR1;Indices
NL0011376116;18-07-2025;;NL0011376116;NL;BNEW;Euronext BeNe 40 Equal Weight;XAMS;1713228.023147150000000;3066.390000;3070.680000;3070.6835709000000000;5260781143.8850000000000;40;EUR;1;;NL0011376132;NL0011376124;;;;ECB;EU Price;Indices
NL0010614541;18-07-2025;;NL0010614541;NL;ATAWG;AEX All-Tradable Alternative Weight GR;XAMS;;3848.550000;3844.540000;3844.5356851900000000;;;;;NL0010614525;;;0.034801186923200000;;NL0012365084;ECB;TR1;Indices
NL0010614533;18-07-2025;;NL0010614533;NL;ATAWN;AEX All-Tradable Alternative Weight NR;XAMS;;3559.220000;3555.500000;3555.4950847000000000;;;;;NL0010614525;;;;0.02958100888472000;NL0012365084;ECB;TR1;Indices
NL0010614525;18-07-2025;;NL0010614525;NL;AETAW;AEX All-Tradable Alternative Weighting;XAMS;325773711.038099000000000;2051.780000;2049.600000;2049.6017741300000000;667706376107.0340000000000;75;EUR;1;;NL0010614541;NL0010614533;;;;ECB;EU Price;Indices
NL0010614517;18-07-2025;;NL0010614517;NL;AEXTG;AEX All-Tradable GR;XAMS;;2077.840000;2072.340000;2072.3436483500000000;;;;;NL0010614491;;;0.011830922935180000;;NL0012365084;ECB;TR1;Indices
NL0010614509;18-07-2025;;NL0010614509;NL;AEXTN;AEX All-Tradable NR;XAMS;;1933.360000;1928.240000;1928.2405131900000000;;;;;NL0010614491;;;;0.01005628449490000;NL0012365084;ECB;TR1;Indices
NL0010614491;18-07-2025;;NL0010614491;NL;AEXAT;AEX All-Tradable;XAMS;958277885.386843000000000;1090.630000;1087.730000;1087.7293538400000000;1042346985068.6500000000000;75;EUR;1;;NL0010614517;NL0010614509;;;;ECB;EU Price;Indices
NL0000249274;18-07-2025;;NL0000249274;NL;AMX;AMX-Index;XAMS;59175493.187972500000000;916.380000;921.080000;921.0770199300000000;54505186918.7350000000000;25;EUR;1;;QS0011204763;QS0011211164;;;;ECB;EU Price;Indices
NL0000249142;18-07-2025;;NL0000249142;NL;ASCX;AScX-Index;XAMS;5473790.274791690000000;1523.330000;1522.230000;1522.2338610500000000;8332388904.5672000000000;25;EUR;1;;QS0011204995;QS0011211172;;;;ECB;EU Price;Indices
NL0000249100;18-07-2025;;NL0000249100;NL;AAX;AEX All-Share Index;XAMS;1256647864.884120000000000;1212.260000;1209.650000;1209.6457877000000000;1520098796383.5500000000000;120;EUR;1;;QS0011224977;;;;;ECB;EU Price;Indices
NL00002INAMX;18-07-2025;;NL000024927I;NL;MIRUT;AMX REUT INTERN;XAMS;59175493.187972500000000;916.380000;921.080000;921.0770199300000000;54505186918.7350000000000;25;EUR;1;;QS001120476I;QS001121116I;;;;ECB;EU Price;Indices
NL0000000107;18-07-2025;;NL0000000107;NL;AEX;AEX-Index;XAMS;1047832453.729600000000000;914.470000;911.850000;911.8501859900000000;955466217817.0530000000000;25;EUR;1;;QS0011131990;QS0011211156;;;;ECB;EU Price;Indices
NL00000INAEX;18-07-2025;;NL000000010I;NL;AIRUT;AEX REUT INTERN;XAMS;1047832453.729600000000000;914.470000;911.850000;911.8501859900000000;955466217817.0530000000000;25;EUR;1;;QS001113199I;QS001121115I;;;;ECB;EU Price;Indices
NL000INAEXNR;18-07-2025;;QS001121115I;NL;AIRUN;AEX NET REUT INTERN;XAMS;;3132.690000;3123.700000;3123.7011953200000000;;;;;NL000000010I;;;;0.00000000000000000;;ECB;TR1;Indices
NL000INAEXGR;18-07-2025;;QS001113199I;NL;AIRUG;AEX GROSS REUT INTERN;XAMS;;3644.010000;3633.550000;3633.5538638000000000;;;;;NL000000010I;;;0.000000000000000000;;;ECB;TR1;Indices
NLIX00007160;18-07-2025;;NLIX00007160;NL;E30D5;EN Souverainete Europeenne 30 D5%;XAMS;;1930.350000;1925.920000;1925.9168594000000000;;;;;NLIX00007152;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365
NLIX00007152;18-07-2025;;NLIX00007152;NL;ES30G;EN Souverainete Europeenne 30 GR;XAMS;;4201.490000;4192.420000;4192.4229456800000000;;;;;NLIX00007137;;;0.000000000000000000;;;ECB;TR1;Indices
NLIX00007145;18-07-2025;;NLIX00007145;NL;ES30N;EN Souverainete Europeenne 30 NR;XAMS;;3836.970000;3828.690000;3828.6909308400000000;;;;;NLIX00007137;;;;0.00000000000000000;;ECB;TR1;Indices
NLIX00007137;18-07-2025;;NLIX00007137;NL;ESE30;EN Souverainete Europeenne 30;XAMS;673429433.017600000000000;2404.680000;2399.490000;2399.4886171500000000;1615886258976.6000000000000;30;EUR;1;;NLIX00007152;NLIX00007145;;;;ECB;EU Price;Indices
NLIX00007087;18-07-2025;;NLIX00007087;NL;EESD5;Euronext European Sovereignty 20 EW Decrement 50p;XAMS;;919.620000;926.940000;926.9360491900000000;;;;;NLIX00007079;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365
NLIX00007079;18-07-2025;;NLIX00007079;NL;EES2G;Euronext European Sovereignty 20 EW GR;XAMS;;11783.450000;11878.980000;11878.9804832900000000;;;;;NLIX00007053;;;0.000000000000000000;;;ECB;TR1;Indices
NLIX00007061;18-07-2025;;NLIX00007061;NL;EES2N;Euronext European Sovereignty 20 EW NR;XAMS;;10719.820000;10806.730000;10806.7281929000000000;;;;;NLIX00007053;;;;0.00000000000000000;;ECB;TR1;Indices
NLIX00007053;18-07-2025;;NLIX00007053;NL;EES2;Euronext European Sovereignty 20 EW;XAMS;1015561.213020000000000;7928.550000;7992.830000;7992.8278545000000000;8117205951.3724000000000;20;EUR;1;;NLIX00007079;NLIX00007061;;;;ECB;EU Price;Indices
NLIX00006899;18-07-2025;;NLIX00006899;NL;EITDG;Euronext iCubed European Total Defence GR;XAMS;;2636.140000;2647.620000;2647.6197942800000000;;;;;NLIX00006873;;;0.000000000000000000;;;ECB;TR1;Indices
NLIX00006881;18-07-2025;;NLIX00006881;NL;EITDN;Euronext iCubed European Total Defence NR;XAMS;;2473.130000;2483.900000;2483.9009145200000000;;;;;NLIX00006873;;;;0.00000000000000000;;ECB;TR1;Indices
NLIX00006873;18-07-2025;;NLIX00006873;NL;EITD;Euronext iCubed European Total Defence;XAMS;1322988336.812480000000000;1769.450000;1777.150000;1777.1505155400000000;2351149404826.2900000000000;129;EUR;1;;NLIX00006899;NLIX00006881;;;;ECB;EU Price;Indices
NLIX00006626;18-07-2025;;NLIX00006626;NL;EFS50;EN European Sovereignty 30 D50;XAMS;;882.380000;879.380000;879.3802825700000000;;;;;NLIX00006600;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365
NLIX00006618;18-07-2025;;NLIX00006618;NL;EFSD5;EN European Sovereignty 30 D5%;XAMS;;2591.130000;2582.350000;2582.3508455400000000;;;;;NLIX00006592;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365
NLIX00006600;18-07-2025;;NLIX00006600;NL;EFESG;EN European Sovereignty 30 GR;XAMS;;6116.700000;6096.830000;6096.8295174300000000;;;;;NLIX00006584;;;0.000000000000000000;;;ECB;TR1;Indices
NLIX00006592;18-07-2025;;NLIX00006592;NL;EFESN;EN European Sovereignty 30 NR;XAMS;;5639.380000;5621.060000;5621.0576818100000000;;;;;NLIX00006584;;;;0.00000000000000000;;ECB;TR1;Indices
NLIX00006584;18-07-2025;;NLIX00006584;NL;EFESP;EN European Sovereignty 30;XAMS;370791252.963358000000000;4399.190000;4384.890000;4384.8908595300000000;1625879175912.6200000000000;31;EUR;1;;NLIX00006600;NLIX00006592;;;;ECB;EU Price;Indices
NLIX00006469;18-07-2025;;NLIX00006469;NL;ESOD5;Euronext European Sovereignty D 5%;XAMS;;3326.640000;3313.240000;3313.2427092700000000;;;;;NLIX00006444;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365
NLIX00006451;18-07-2025;;NLIX00006451;NL;EESOG;Euronext European Sovereignty GR;XAMS;;7765.280000;7735.080000;7735.0827253300000000;;;;;NLIX00006436;;;0.000000000000000000;;;ECB;TR1;Indices
NLIX00006444;18-07-2025;;NLIX00006444;NL;EESON;Euronext European Sovereignty NR;XAMS;;7239.640000;7211.480000;7211.4831196100000000;;;;;NLIX00006436;;;;0.00000000000000000;;ECB;TR1;Indices
NLIX00006436;18-07-2025;;NLIX00006436;NL;EESO;Euronext European Sovereignty;XAMS;353276074.454700000000000;5253.840000;5233.400000;5233.4015950600000000;1848835571546.8200000000000;25;EUR;1;;NLIX00006451;NLIX00006444;;;;ECB;EU Price;Indices
NLIX00006279;18-07-2025;;NLIX00006279;NL;ESF50;EN European Sovereignty Fixed Basket D50P;XAMS;;1064.700000;1064.460000;1064.4633712800000000;;;;;NLIX00006196;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;360
NLIX00006261;18-07-2025;;NLIX00006261;NL;EENSG;Euronext European Energy Security GR;XAMS;;2385.400000;2397.730000;2397.7331960500000000;;;;;NLIX00006246;;;0.187224591332570000;;NO0010345853;ECB;TR1;Indices
NLIX00006253;18-07-2025;;NLIX00006253;NL;EENSN;Euronext European Energy Security NR;XAMS;;2135.320000;2146.270000;2146.2731774800000000;;;;;NLIX00006246;;;;0.14041844349943000;NO0010345853;ECB;TR1;Indices
NLIX00006246;18-07-2025;;NLIX00006246;NL;EENS;Euronext European Energy Security;XAMS;897273620.246210000000000;1138.970000;1144.680000;1144.6759971900000000;1027087576007.5500000000000;82;EUR;1;;NLIX00006261;NLIX00006253;;;;ECB;EU Price;Indices
NLIX00006238;18-07-2025;;NLIX00006238;NL;ESALG;Euronext Strategic Autonomy Leaders GR;XAMS;;6607.780000;6606.150000;6606.1516035400000000;;;;;NLIX00006212;;;0.000000000000000000;;;ECB;TR1;Indices
NLIX00006220;18-07-2025;;NLIX00006220;NL;ESALN;Euronext Strategic Autonomy Leaders NR;XAMS;;5984.300000;5982.820000;5982.8184387100000000;;;;;NLIX00006212;;;;0.00000000000000000;;ECB;TR1;Indices
NLIX00006212;18-07-2025;;NLIX00006212;NL;ESAL;Euronext Strategic Autonomy Leaders;XAMS;144511404.494531000000000;4311.290000;4310.230000;4310.2263018000000000;622876856562.0770000000000;99;EUR;1;;NLIX00006238;NLIX00006220;;;;ECB;EU Price;Indices
NLIX00006204;18-07-2025;;NLIX00006204;NL;ESFD5;EN European Sovereignty Fixed Basket D5%;XAMS;;5425.010000;5423.780000;5423.7824779900000000;;;;;NLIX00006188;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;360
NLIX00006196;18-07-2025;;NLIX00006196;NL;EESFG;EN European Sovereignty Fixed Basket GR;XAMS;;12700.620000;12699.510000;12699.5090461400000000;;;;;NLIX00006170;;;0.000000000000000000;;;ECB;TR1;Indices
NLIX00006188;18-07-2025;;NLIX00006188;NL;EESFN;EN European Sovereignty Fixed Basket NR;XAMS;;11932.790000;11931.740000;11931.7449475000000000;;;;;NLIX00006170;;;;0.00000000000000000;;ECB;TR1;Indices
NLIX00006170;18-07-2025;;NLIX00006170;NL;EESF;EN European Sovereignty Fixed Basket;XAMS;983157.407895889000000;9611.930000;9611.090000;9611.0852184600000000;9449209630.4486200000000;20;EUR;1;;NLIX00006196;NLIX00006188;;;;ECB;EU Price;Indices
NLIX00006139;18-07-2025;;NLIX00006139;NL;EZ50D;Euronext Eurozone 50 Decrement 50 Points;XAMS;;1774.960000;1769.170000;1769.1744753800000000;;;;;NLIX00006113;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365
NLIX00006121;18-07-2025;;NLIX00006121;NL;EZ5D5;Euronext Eurozone 50 Decrement 5% ;XAMS;;1396.380000;1391.740000;1391.7446198900000000;;;;;NLIX00006105;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365
NLIX00006113;18-07-2025;;NLIX00006113;NL;EZ50G;Euronext Eurozone 50 GR;XAMS;;3463.570000;3452.550000;3452.5451220700000000;;;;;NLIX00006097;;;0.000000000000000000;;;ECB;TR1;Indices
NLIX00006105;18-07-2025;;NLIX00006105;NL;EZ50N;Euronext Eurozone 50 NR;XAMS;;3017.290000;3007.680000;3007.6821733300000000;;;;;NLIX00006097;;;;0.00000000000000000;;ECB;TR1;Indices
NLIX00006097;18-07-2025;;NLIX00006097;NL;EZ50P;Euronext Eurozone 50;XAMS;1911192837.442390000000000;1992.040000;1985.690000;1985.6915156100000000;3795039402002.1800000000000;50;EUR;1;;NLIX00006113;NLIX00006105;;;;ECB;EU Price;Indices
NLIX00006071;18-07-2025;;NLIX00006071;NL;ESSD5;EN European Strategic Sovereignty D 5%;XAMS;;1832.050000;1831.990000;1831.9893312700000000;;;;;NLIX00006048;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365
NLIX00006063;18-07-2025;;NLIX00006063;NL;ESD50;EN European Strategic Sovereignty D 50 P;XAMS;;901.890000;901.850000;901.8468461400000000;;;;;NLIX00006055;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365
NLIX00006055;18-07-2025;;NLIX00006055;NL;EESSG;EN European Strategic Sovereignty GR;XAMS;;4215.990000;4216.430000;4216.4313892300000000;;;;;NLIX00006030;;;0.000000000000000000;;;ECB;TR1;Indices
NLIX00006048;18-07-2025;;NLIX00006048;NL;EESSN;EN European Strategic Sovereignty NR;XAMS;;3987.430000;3987.850000;3987.8462822000000000;;;;;NLIX00006030;;;;0.00000000000000000;;ECB;TR1;Indices
NLIX00006030;18-07-2025;;NLIX00006030;NL;EESS;EN European Strategic Sovereignty;XAMS;571494089.583650000000000;2486.760000;2487.020000;2487.0211372400000000;1421317880600.6500000000000;25;EUR;1;;NLIX00006055;NLIX00006048;;;;ECB;EU Price;Indices
NLIX00006022;18-07-2025;;NLIX00006022;NL;EDE5D;EN Europe Defense Fixed Basket D 50 P;XAMS;;1068.340000;1091.020000;1091.0158131300000000;;;;;NLIX00006006;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365
NLIX00006014;18-07-2025;;NLIX00006014;NL;EDEFD;EN Europe Defense Fixed Basket D 5% ;XAMS;;8504.520000;8684.930000;8684.9321010400000000;;;;;NLIX00005990;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365
NLIX00006006;18-07-2025;;NLIX00006006;NL;EDEFG;EN Europe Defense Fixed Basket GR;XAMS;;19492.880000;19909.070000;19909.0719145300000000;;;;;NLIX00005982;;;0.000000000000000000;;;ECB;TR1;Indices
NLIX00005990;18-07-2025;;NLIX00005990;NL;EDEFN;EN Europe Defense Fixed Basket NR;XAMS;;18503.570000;18898.640000;18898.6403298600000000;;;;;NLIX00005982;;;;0.00000000000000000;;ECB;TR1;Indices
NLIX00005982;18-07-2025;;NLIX00005982;NL;EDEFP;EN Europe Defense Fixed Basket PR;XAMS;1023195.694691600000000;14963.610000;15283.100000;15283.1003896200000000;15637602520.1972000000000;10;EUR;1;;NLIX00006006;NLIX00005990;;;;ECB;EU Price;Indices
NLIX00005917;18-07-2025;;NLIX00005917;NL;EETAG;Euronext Europe Tech All-Share GR;XAMS;;5586.580000;5541.110000;5541.1091271900000000;;;;;NLIX00005891;;;0.000000000000000000;;;ECB;TR1;Indices
NLIX00005909;18-07-2025;;NLIX00005909;NL;EETAN;Euronext Europe Tech All-Share NR;XAMS;;5247.040000;5204.330000;5204.3320005300000000;;;;;NLIX00005891;;;;0.00000000000000000;;ECB;TR1;Indices
NLIX00005891;18-07-2025;;NLIX00005891;NL;EETAP;Euronext Europe Tech All-Share PR;XAMS;600383369.097016000000000;4021.680000;3988.950000;3988.9469634900000000;2394897417087.1500000000000;240;EUR;1;;NLIX00005917;NLIX00005909;;;;ECB;EU Price;Indices
NLIX00005883;18-07-2025;;NLIX00005883;NL;EETEG;Euronext Europe Tech GR;XAMS;;5410.470000;5365.930000;5365.9318163600000000;;;;;NLIX00005867;;;0.000000000000000000;;;ECB;TR1;Indices
NLIX00005875;18-07-2025;;NLIX00005875;NL;EETEN;Euronext Europe Tech NR;XAMS;;5075.830000;5034.040000;5034.0390477200000000;;;;;NLIX00005867;;;;0.00000000000000000;;ECB;TR1;Indices
NLIX00005867;18-07-2025;;NLIX00005867;NL;EETEP;Euronext Europe Tech PR;XAMS;599188007.612262000000000;3886.770000;3854.770000;3854.7742702800000000;2309734514805.6700000000000;157;EUR;1;;NLIX00005883;NLIX00005875;;;;ECB;EU Price;Indices
NLIX00005859;18-07-2025;;NLIX00005859;NL;EADD5;EN Europe Aerospace and Defense D 5 %;XAMS;;6823.550000;6930.270000;6930.2730795600000000;;;;;NLIX00005826;;;;;;ECB;TR4 Dividend Return;Indices;Percentage;0.05;1;365
NLIX00005842;18-07-2025;;NLIX00005842;NL;EAD5P;EN Europe Aerospace and Defense D 50 P;XAMS;;10446.300000;10610.970000;10610.9699149900000000;;;;;NLIX00005834;;;;;;ECB;TR4 Dividend Return;Indices;Points;50;1;365
NLIX00005834;18-07-2025;;NLIX00005834;NL;EUADG;EN Europe Aerospace and Defense GR;XAMS;;15412.030000;15655.190000;15655.1857991600000000;;;;;NLIX00005818;;;0.000000000000000000;;;ECB;TR1;Indices
NLIX00005826;18-07-2025;;NLIX00005826;NL;EUADN;EN Europe Aerospace and Defense NR;XAMS;;14846.850000;15081.090000;15081.0854859800000000;;;;;NLIX00005818;;;;0.00000000000000000;;ECB;TR1;Indices
